time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
2147483647	14.492	8.37514	17.2795	-1.14432	0	lidar	9151.03	4.89149	18.982	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	14.4926	8.38343	17.3456	-1.14861	0	radar	923.405	3.98679	19.0452	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	14.4211	8.43435	17.3901	-1.14406	0	lidar	9264.35	4.4685	18.834	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	14.4212	8.44192	17.4431	-1.14735	0	radar	795.812	4.69245	18.4634	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	14.3489	8.49014	17.4854	-1.14291	0	lidar	9011.52	4.26269	18.481	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	14.3487	8.49822	17.5581	-1.14763	0	radar	959.641	3.42434	18.8357	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	14.2708	8.54348	17.5986	-1.14319	0	lidar	9368.01	3.45919	18.167	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	14.2698	8.55047	17.6475	-1.14612	0	radar	773.498	4.3011	17.9267	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	14.1901	8.59267	17.6857	-1.14178	0	lidar	9224.16	3.12525	17.7493	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	14.188	8.59991	17.7483	-1.14567	0	radar	943.513	2.65664	17.888	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	14.1083	8.64196	17.7861	-1.14132	0	lidar	9335.45	2.9449	17.8154	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	14.1051	8.64827	17.8491	-1.14527	0	radar	842.955	3.26647	17.0897	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	14.0231	8.68557	17.8835	-1.1411	0	lidar	9037.69	2.55407	17.0853	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	14.0194	8.69179	17.9252	-1.14342	0	radar	864.78	2.55039	16.8884	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	13.9362	8.72716	17.958	-1.13931	0	lidar	9042.25	2.25371	16.8334	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	13.9306	8.73283	18.0002	-1.14164	0	radar	957.218	1.57735	16.0489	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	13.8454	8.76364	18.0296	-1.1377	0	lidar	8803.79	1.88972	16.1054	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	13.8404	8.76945	18.0706	-1.13993	0	radar	928.061	1.74362	16.2687	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	13.7533	8.79959	18.0995	-1.13595	0	lidar	9147	1.44745	16.0853	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	13.747	8.80479	18.1522	-1.13905	0	radar	955.672	1.6097	15.5526	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	13.6588	8.83096	18.178	-1.13525	0	lidar	8907.61	1.18395	15.4284	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	13.6523	8.83638	18.22	-1.1375	0	radar	1027.85	0.828993	15.528	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	13.5618	8.85979	18.2438	-1.13377	0	lidar	9064.17	0.722706	15.0075	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	13.5551	8.86483	18.2786	-1.13552	0	radar	982.228	1.03147	15.2134	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	13.466	8.88652	18.3007	-1.1319	0	lidar	8761.39	0.737301	14.7047	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	13.4575	8.89082	18.3466	-1.13446	0	radar	1059.34	0.722177	14.2445	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	13.366	8.90939	18.3664	-1.13092	0	lidar	8944.8	0.253435	14.2029	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	13.3568	8.91379	18.4169	-1.13375	0	radar	1185.08	-0.0328023	13.9604	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	13.2678	8.92972	18.4344	-1.13041	0	lidar	8350.91	0.459172	13.6856	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	13.2584	8.9338	18.4815	-1.13299	0	radar	1168.37	0.0524412	13.6377	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	13.1659	8.94714	18.4971	-1.12968	0	lidar	8822.44	-0.190344	13.2856	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	13.1559	8.95094	18.5314	-1.13135	0	radar	1211.27	-0.275043	13.1456	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	13.0663	8.9626	18.5452	-1.12819	0	lidar	8287.84	0.0462308	12.9301	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	13.0551	8.96594	18.5751	-1.12954	0	radar	1321.15	-0.684792	12.3563	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	12.9629	8.97433	18.5865	-1.12647	0	lidar	8594.23	-0.476482	12.3633	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	12.952	8.978	18.6171	-1.12784	0	radar	1344.18	-0.972122	12.5207	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	12.8604	8.9847	18.627	-1.12486	0	lidar	8501.91	-0.582624	12.0386	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	12.8482	8.98786	18.6562	-1.12613	0	radar	1466.44	-1.26757	11.6495	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	12.7535	8.99097	18.6634	-1.12324	0	lidar	8935.42	-1.17212	11.3988	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	12.7407	8.99335	18.6841	-1.12399	0	radar	1442.81	-0.891441	10.959	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	12.6458	8.99463	18.6898	-1.12117	0	lidar	9005.04	-1.39289	11.0424	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	12.6328	8.99729	18.7213	-1.12261	0	radar	1531.22	-1.29894	10.9012	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	12.5383	8.9955	18.7245	-1.11996	0	lidar	8903.94	-1.49687	10.4198	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	12.5241	8.99773	18.7542	-1.12126	0	radar	1694.63	-1.59293	10.0212	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	12.4301	8.99512	18.7565	-1.11866	0	lidar	8899.14	-1.61875	10.2374	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	12.4161	8.99733	18.7775	-1.11938	0	radar	1670.29	-1.59702	9.96554	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	12.3226	8.99221	18.7778	-1.1169	0	lidar	8862.83	-1.73381	9.71347	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	12.3076	8.99458	18.8029	-1.11784	0	radar	1909.99	-2.27191	9.37316	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	12.2136	8.98485	18.7996	-1.11559	0	lidar	8962.5	-1.93833	8.77028	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	12.1987	8.98683	18.8159	-1.11598	0	radar	1848.5	-1.96565	9.13274	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	12.1045	8.97608	18.8117	-1.11376	0	lidar	9133.12	-2.1768	8.5411	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	12.0882	8.97811	18.8289	-1.11415	0	radar	2196.45	-2.65862	8.19477	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	11.995	8.96569	18.8232	-1.11204	0	lidar	9067.76	-2.21875	8.15339	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	11.9795	8.96763	18.837	-1.11225	0	radar	1997.31	-2.273	8.52315	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	11.8849	8.95258	18.8292	-1.11022	0	lidar	9463.56	-2.59674	7.60288	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	11.8679	8.95466	18.8337	-1.10976	0	radar	2460.43	-3.08256	7.38874	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	11.7733	8.93718	18.8239	-1.10785	0	lidar	9656.1	-2.79865	7.064	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	11.7562	8.93897	18.8342	-1.10777	0	radar	2406.12	-2.79412	7.20818	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	11.6632	8.9209	18.8237	-1.10593	0	lidar	9476.78	-2.74651	6.86867	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	11.6452	8.92206	18.8223	-1.10515	0	radar	2561.1	-2.57673	6.36755	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	11.5524	8.90117	18.8096	-1.10346	0	lidar	9665.22	-2.90217	6.22989	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	11.534	8.90338	18.8127	-1.10284	0	radar	2917.36	-3.50172	6.10796	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	11.4405	8.87936	18.7975	-1.10129	0	lidar	10060.1	-3.1778	5.53101	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	11.4211	8.88098	18.7904	-1.10005	0	radar	3159.67	-3.19736	5.19093	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	11.3272	8.85519	18.7737	-1.09856	0	lidar	10370.2	-3.43031	5.10507	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	11.3076	8.85717	18.7697	-1.09748	0	radar	3319.71	-3.4281	4.94644	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	11.2132	8.82888	18.7511	-1.09611	0	lidar	10769.5	-3.69435	4.52196	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	11.1928	8.83094	18.735	-1.09423	0	radar	3728.97	-3.50501	4.17643	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	11.0977	8.80068	18.7147	-1.09293	0	lidar	11208.5	-4.00238	4.04684	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	11.0774	8.80359	18.7001	-1.09108	0	radar	3929.41	-4.06447	4.10977	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	10.9844	8.77245	18.679	-1.08988	0	lidar	11009.5	-3.88053	3.75177	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	10.9643	8.77562	18.6528	-1.08728	0	radar	4115.25	-4.23729	3.88878	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	10.8708	8.74231	18.6299	-1.08617	0	lidar	11455.4	-4.15119	3.21968	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	10.8494	8.7459	18.5976	-1.0831	0	radar	4816.17	-4.27467	2.88187	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	10.7559	8.70987	18.5726	-1.08213	0	lidar	11866.2	-4.32451	2.55034	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	10.734	8.71395	18.5382	-1.07887	0	radar	5217.38	-4.38481	2.39989	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	10.6401	8.67615	18.5117	-1.07797	0	lidar	12340.7	-4.61223	2.09192	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	10.6179	8.68042	18.4635	-1.07383	0	radar	5667.73	-4.29257	1.92854	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	10.5236	8.64044	18.4353	-1.07302	0	lidar	12850.7	-4.86829	1.53442	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	10.5015	8.64598	18.3832	-1.06849	0	radar	6241.01	-4.98165	1.43611	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	10.4096	8.60547	18.3544	-1.06779	0	lidar	12559	-4.66779	1.28643	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	10.3873	8.61138	18.302	-1.06318	0	radar	6535.52	-4.98594	1.10894	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	10.2955	8.5692	18.2719	-1.06255	0	lidar	12943	-4.85498	0.825661	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	10.2722	8.576	18.2136	-1.05744	0	radar	7548.41	-4.84736	0.18101	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	10.1799	8.53165	18.1817	-1.05691	0	lidar	13530	-5.1231	0.257311	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	10.1575	8.53998	18.1265	-1.05184	0	radar	7770.45	-5.99809	-0.290765	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	10.0654	8.49397	18.0933	-1.0514	0	lidar	13942.9	-5.29972	-0.212982	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	10.083	8.46459	18.0072	-1.04941	0	radar	17169.4	-5.64447	-0.144522	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.98877	8.41798	17.9733	-1.04892	0	lidar	14731.2	-5.85359	-0.445801	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	10.0058	8.38894	17.8814	-1.04648	0	radar	16372.1	-5.30947	-0.724468	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.91219	8.33936	17.8454	-1.04616	0	lidar	15271.5	-5.87835	-1.26863	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.92912	8.31152	17.7582	-1.04385	0	radar	15213.2	-5.68069	-1.52871	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.83439	8.26141	17.7215	-1.04351	0	lidar	15863.1	-6.27263	-1.50938	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.85225	8.23394	17.6279	-1.04071	0	radar	15107.4	-6.11355	-1.75966	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.75803	8.18176	17.5897	-1.0405	0	lidar	16341.2	-6.34007	-2.13685	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.77687	8.15521	17.5036	-1.03808	0	radar	14726.9	-6.99344	-2.17445	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.68115	8.10221	17.4646	-1.03785	0	lidar	17101.8	-6.79288	-2.4458	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.70026	8.07617	17.3782	-1.0353	0	radar	14275.4	-7.14408	-2.67584	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.60536	8.02105	17.3376	-1.03521	0	lidar	17556.1	-6.8003	-3.10086	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.6244	7.99556	17.2555	-1.03282	0	radar	13708.7	-7.13937	-3.22028	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.52881	7.94033	17.2147	-1.03271	0	lidar	17999	-7.12118	-3.26434	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.54874	7.91589	17.134	-1.03028	0	radar	13172.6	-7.77186	-4.08999	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.45218	7.86026	17.0927	-1.03014	0	lidar	18584.7	-7.49009	-3.49081	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.47204	7.83547	17.0126	-1.02773	0	radar	13265.7	-7.52393	-3.88213	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.37418	7.77696	16.9692	-1.0277	0	lidar	19818.6	-7.88049	-4.29783	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.39484	7.753	16.8926	-1.0254	0	radar	12887.4	-8.08524	-4.57834	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.29609	7.69297	16.848	-1.02542	0	lidar	20688.6	-8.22492	-4.79812	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.31722	7.6695	16.7773	-1.02345	0	radar	12669.7	-8.453	-4.95621	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.21889	7.60888	16.7321	-1.02351	0	lidar	20992	-8.33552	-5.1059	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.24032	7.58522	16.6631	-1.02162	0	radar	12799.3	-8.55062	-4.79248	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.1399	7.5234	16.6169	-1.02167	0	lidar	22162.5	-8.91477	-5.51752	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.1622	7.50061	16.5485	-1.01971	0	radar	12412.6	-9.04115	-5.69364	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.06217	7.43831	16.5019	-1.01979	0	lidar	22463.4	-9.03391	-5.80267	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.0843	7.41519	16.4373	-1.01808	0	radar	12461.4	-8.86897	-5.41973	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.98397	7.35346	16.391	-1.01811	0	lidar	22706	-9.30811	-5.82368	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	9.00753	7.33138	16.3275	-1.01636	0	radar	12238.6	-9.80646	-6.41174	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.90639	7.26723	16.2794	-1.01649	0	lidar	23883.2	-9.62547	-6.55958	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.93122	7.24523	16.2156	-1.01469	0	radar	12585.9	-10.6688	-6.35543	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.82802	7.1805	16.1669	-1.01477	0	lidar	24990.3	-10.2246	-6.83402	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.85248	7.15856	16.1057	-1.01307	0	radar	12240.2	-10.2205	-6.71044	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.74751	7.09252	16.0559	-1.01316	0	lidar	26244.7	-10.7616	-7.29159	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.77291	7.07079	15.9968	-1.01157	0	radar	12394.2	-10.8944	-6.83335	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.66664	7.00423	15.9464	-1.01163	0	lidar	27157.3	-11.2219	-7.56979	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.69231	6.98289	15.8908	-1.01023	0	radar	12143.8	-10.986	-7.3707	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.58778	6.9167	15.8407	-1.01032	0	lidar	26816.3	-11.0934	-7.6776	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.61407	6.89547	15.7872	-1.00904	0	radar	12236.9	-11.4213	-7.46085	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.50843	6.8293	15.7369	-1.00908	0	lidar	27517.6	-11.5269	-7.8215	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.53537	6.80853	15.6879	-1.00808	0	radar	12177.4	-11.9422	-7.88317	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.42795	6.74185	15.6371	-1.00808	0	lidar	28627.3	-12.09	-8.08828	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.45589	6.72105	15.5852	-1.00681	0	radar	12401.4	-12.4462	-8.02117	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.34789	6.65432	15.5343	-1.00678	0	lidar	29204.7	-12.4231	-8.2599	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.37602	6.6338	15.4889	-1.00599	0	radar	12315.1	-12.7461	-8.19449	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.26475	6.56601	15.4369	-1.00589	0	lidar	31088.4	-13.2911	-8.64594	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.2944	6.54576	15.3903	-1.00495	0	radar	12651.5	-13.7929	-8.47158	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.18384	6.47897	15.3389	-1.00481	0	lidar	30898.2	-13.384	-8.57583	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.21316	6.45855	15.2975	-1.0043	0	radar	12559.3	-13.6376	-8.26344	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.10062	6.39066	15.2452	-1.00414	0	lidar	32374.8	-13.9959	-8.99264	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.13138	6.37053	15.2012	-1.00333	0	radar	12796.6	-14.4737	-8.79552	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.01783	6.30248	15.1486	-1.00314	0	lidar	33214.4	-14.4273	-9.1875	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	8.04874	6.28274	15.1089	-1.00264	0	radar	12607.6	-14.5757	-9.32634	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.93334	6.21578	15.0568	-1.00231	0	lidar	34014.3	-15.062	-9.04396	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.96559	6.19645	15.0184	-1.00186	0	radar	12907.1	-15.6189	-9.69365	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.84828	6.128	14.9651	-1.00153	0	lidar	35698.1	-15.6682	-9.56749	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.88079	6.10848	14.9296	-1.00136	0	radar	13056.2	-15.9382	-9.35751	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.76266	6.04052	14.8764	-1.00096	0	lidar	36320.8	-16.0862	-9.59819	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.79596	6.02069	14.8415	-1.00085	0	radar	13438.2	-16.6033	-8.85459	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.67747	5.95423	14.7892	-1.00034	0	lidar	36424	-16.4229	-9.37029	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.71035	5.93433	14.7558	-1.00033	0	radar	13095.9	-16.011	-9.33486	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.58976	5.86814	14.7034	-0.999719	0	lidar	37701	-17.1132	-9.43043	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.62417	5.84926	14.6705	-0.999622	0	radar	13178.4	-16.9255	-10.8571	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.5027	5.78308	14.6179	-0.998963	0	lidar	38546.8	-17.5448	-9.57485	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.53806	5.76363	14.5874	-0.999171	0	radar	13889.5	-18.1371	-9.39146	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.41581	5.6986	14.5354	-0.998403	0	lidar	38991.7	-17.9724	-9.42299	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.45141	5.67892	14.5063	-0.998766	0	radar	13990.5	-18.3083	-9.18778	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.32888	5.61378	14.4542	-0.997984	0	lidar	39622.9	-18.2763	-9.60997	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.36475	5.59398	14.4248	-0.998286	0	radar	13934.6	-18.2443	-9.58547	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.24031	5.52968	14.3729	-0.997368	0	lidar	40744.4	-18.9545	-9.51544	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.27671	5.50951	14.3446	-0.997805	0	radar	14229.4	-18.6983	-9.02886	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.15199	5.44733	14.2939	-0.996736	0	lidar	40684.7	-19.2983	-9.09865	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.18933	5.42739	14.2686	-0.997479	0	radar	14627.4	-19.7037	-8.79906	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.06321	5.36619	14.2183	-0.996284	0	lidar	41564.4	-19.8731	-8.96417	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.10136	5.34564	14.1933	-0.997127	0	radar	15160.5	-20.3815	-7.6755	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.97494	5.28267	14.1418	-0.996021	0	lidar	42760.3	-20.1607	-9.59663	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	7.01354	5.26301	14.1176	-0.996825	0	radar	14821.7	-20.4587	-9.7448	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.88625	5.20304	14.0679	-0.995487	0	lidar	42775.6	-20.6596	-8.91527	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.92589	5.18299	14.0452	-0.996517	0	radar	15495.8	-21.5568	-8.5005	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.79818	5.12377	13.9957	-0.995104	0	lidar	43266.4	-21.0195	-8.85081	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.83825	5.10372	13.9742	-0.996262	0	radar	15609.8	-21.8628	-8.64129	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.70955	5.0449	13.9249	-0.994774	0	lidar	44180.8	-21.5029	-8.87191	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.74962	5.02417	13.9052	-0.996234	0	radar	15863	-21.9514	-7.41274	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.62008	4.96691	13.8566	-0.994604	0	lidar	44696.8	-21.9793	-8.57089	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.66083	4.94593	13.8357	-0.995934	0	radar	15980.4	-22.1914	-7.70392	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.52987	4.88987	13.7876	-0.994159	0	lidar	45668.2	-22.5838	-8.35296	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.57081	4.86929	13.7686	-0.995664	0	radar	15870.2	-22.3177	-8.57758	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.43947	4.81612	13.7222	-0.993678	0	lidar	45615.8	-22.9861	-7.6724	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.48129	4.79576	13.7052	-0.995442	0	radar	16332.4	-23.2693	-8.32031	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.34902	4.74337	13.6591	-0.993356	0	lidar	46477.4	-23.4777	-7.56583	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.39154	4.72189	13.6403	-0.995029	0	radar	16742.6	-23.473	-7.02103	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.26022	4.67074	13.5949	-0.99289	0	lidar	46105.9	-23.5408	-7.36069	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.30339	4.64915	13.5774	-0.994752	0	radar	17100.3	-24.0505	-6.56968	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.17154	4.59876	13.5323	-0.992529	0	lidar	46748.7	-23.9384	-7.26171	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.2151	4.57687	13.5159	-0.994595	0	radar	17379.4	-24.3577	-5.94086	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.08327	4.5298	13.4728	-0.992146	0	lidar	46457.8	-24.2574	-6.4352	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.12725	4.50856	13.4579	-0.99434	0	radar	17354.1	-24.788	-7.18367	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.99637	4.46195	13.4151	-0.991887	0	lidar	46275.4	-24.3008	-6.43799	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	6.04047	4.43977	13.4	-0.994189	0	radar	17534.7	-24.6108	-6.00878	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.90732	4.3952	13.3581	-0.991495	0	lidar	47790.4	-25.146	-5.91902	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.95201	4.37243	13.3431	-0.993914	0	radar	17918.4	-24.8975	-5.02285	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.81987	4.32925	13.302	-0.991158	0	lidar	47371.3	-25.1941	-5.64372	2.60831e-038	2.60813e-038	0	3.92364e-044
